doid_code	doid_name	lead_snp	reported_symbols	mlog_pvalue	date	pubmed_id	upstream_gene	downstream_gene	containing_genes	reported_genes	cases	controls	samples	high_confidence	lead_chrom	lower_coord	upper_coord	locus
DOID:7148	rheumatoid arthritis	rs73081554	PXK	7.301029995663981	2013-12-25	24390342			11102	54899	14361.0	42923.0	57284.0	1	chr3	58065843	58456336	70
DOID:7148	rheumatoid arthritis	rs13315591	PXK	7.301029995663981	2010-05-09	20453842			11170	54899	5539.0	20169.0	25708.0	1	chr3	58314545	58573870	70
DOID:7148	rheumatoid arthritis	rs10466455	EHF	6.698970004336019	2014-05-29	24871463	100132286	51074		26298	725.0	2438.0	3163.0	0	chr11	34733108	34806149	71
DOID:7148	rheumatoid arthritis	rs1898036	Intergenic	6.698970004336019	2012-04-10	22491018	100616293	100288892			1157.0			0	chr15	34133140	34137138	72
DOID:7148	rheumatoid arthritis	rs9557321	CLYBL	7.221848749616356	2014-02-14	24532677			171425	171425	1148.0	6008.0	7156.0	0	chr13	99306753	99319102	73
DOID:7148	rheumatoid arthritis	rs9557321	CLYBL	7.221848749616356	2014-02-14	24532677			101927437	171425	1148.0	6008.0	7156.0	0	chr13	99306753	99319102	73
DOID:7148	rheumatoid arthritis	rs909685	SYNGR1	16.0	2013-12-25	24390342			9145	9145	14361.0	42923.0	57284.0	1	chr22	37995147	38086596	74
DOID:7148	rheumatoid arthritis	rs909685	SYNGR1	11.221848749616356	2013-12-25	24390342			9145	9145	14361.0	42923.0	57284.0	1	chr22	37995147	38086596	74
DOID:7148	rheumatoid arthritis	rs909685	SYNGR1	6.698970004336019	2013-12-25	24390342			9145	9145	14361.0	42923.0	57284.0	0	chr22	37995147	38086596	74
DOID:7148	rheumatoid arthritis	rs4305317	LDHAL3	7.397940008672037	2010-12-14	21156761	391370	400950		442013	1147.0	1079.0	2226.0	1	chr2	41861143	41934660	75
DOID:7148	rheumatoid arthritis	rs4305317	RPS12P4	5.698970004336019	2010-12-14	21156761	391370	400950		391370	1147.0	1079.0	2226.0	0	chr2	41861143	41934660	75
DOID:7148	rheumatoid arthritis	rs3125734	RTKN2	8.301029995663981	2012-09-13	23028356			219790	219790	2303.0	3380.0	5683.0	1	chr10	63591703	63730246	76
DOID:7148	rheumatoid arthritis	rs12617656	DPP4	20.69897000433602	2014-05-01	24782177			1803	1803	433.0	943.0	1376.0	1	chr2	162505867	162609573	77
DOID:7148	rheumatoid arthritis	rs12617656	DPP4	8.0	2014-05-01	24782177			1803	1803	433.0	943.0	1376.0	1	chr2	162505867	162609573	77
DOID:7148	rheumatoid arthritis	rs793108	ZNF438	9.0	2013-12-25	24390342	100421371	100873583		220929	14361.0	42923.0	57284.0	1	chr10	31419852	31500067	78
DOID:7148	rheumatoid arthritis	rs793108	ZNF438	6.221848749616356	2013-12-25	24390342	100421371	100873583		220929	14361.0	42923.0	57284.0	0	chr10	31419852	31500067	78
DOID:7148	rheumatoid arthritis	rs4272	CDK6	8.301029995663981	2013-12-25	24390342			1021	1021	14361.0	42923.0	57284.0	1	chr7	92061454	92164962	79
DOID:7148	rheumatoid arthritis	rs4272	CDK6	8.0	2013-12-25	24390342			1021	1021	14361.0	42923.0	57284.0	1	chr7	92061454	92164962	79
DOID:7148	rheumatoid arthritis	rs42041	CDK6	5.3979400086720375	2008-09-14	18794853			1021	1021	3393.0	12460.0	15853.0	0	chr7	92074100	92164962	79
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	18.39794000867204	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	18.39794000867204	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	12.0	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	12.0	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	8.301029995663981	2014-05-29	24871463			6775	6775	725.0	2438.0	3163.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	8.301029995663981	2014-05-29	24871463			6775	6775	725.0	2438.0	3163.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	7.698970004336019	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs11889341	STAT4	7.698970004336019	2013-12-25	24390342			6775	6775	14361.0	42923.0	57284.0	1	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	6.522878745280337	2010-05-09	20453842			6775	6775	5539.0	20169.0	25708.0	0	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	6.522878745280337	2010-05-09	20453842			6775	6775	5539.0	20169.0	25708.0	0	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	5.698970004336019	2010-05-09	20453841			6775	6775	2303.0	3380.0	5683.0	0	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs7574865	STAT4	5.698970004336019	2010-05-09	20453841			6775	6775	2303.0	3380.0	5683.0	0	chr2	191608694	191681279	80
DOID:7148	rheumatoid arthritis	rs9653442	AFF3	17.69897000433602	2013-12-25	24390342			150577	3899	14361.0	42923.0	57284.0	1	chr2	100003189	100237294	81
DOID:7148	rheumatoid arthritis	rs9653442	AFF3	14.0	2013-12-25	24390342			150577	3899	14361.0	42923.0	57284.0	1	chr2	100003189	100237294	81
DOID:7148	rheumatoid arthritis	rs11676922	AFF3	14.0	2010-05-09	20453842	3899	150577		3899	5539.0	20169.0	25708.0	1	chr2	100003189	100237294	81
DOID:7148	rheumatoid arthritis	rs11676922	AFF3	7.698970004336019	2014-05-01	24782177	3899	150577		3899	952.0	943.0	1895.0	1	chr2	100003189	100237294	81
DOID:7148	rheumatoid arthritis	rs10865035	AFF3	5.698970004336019	2010-05-09	20453842			150577	3899	5539.0	20169.0	25708.0	0	chr2	100003189	100223449	81
DOID:7148	rheumatoid arthritis	rs11051970	Intergenic	6.0	2012-04-10	22491018	636	121512			1157.0			0	chr12	32356374	32483392	82
DOID:7148	rheumatoid arthritis	rs11073328	TYRO3	14.0	2014-05-29	24871463			283742	7301	725.0	2438.0	3163.0	1	chr15	36551085	36599088	83
DOID:7148	rheumatoid arthritis	rs11073328	FAM98B	14.0	2014-05-29	24871463			283742	283742	725.0	2438.0	3163.0	1	chr15	36551085	36599088	83
DOID:7148	rheumatoid arthritis	rs12565755	Intergenic	7.301029995663981	2012-04-10	22491018	100421185	4774			1157.0			0	chr1	60722194	60892339	84
DOID:7148	rheumatoid arthritis	rs947474	PRKCQ	9.522878745280336	2013-12-25	24390342			399716	5588	14361.0	42923.0	57284.0	1	chr10	6430198	6476040	85
DOID:7148	rheumatoid arthritis	rs947474	PRKCQ	9.397940008672037	2013-12-25	24390342			399716	5588	14361.0	42923.0	57284.0	1	chr10	6430198	6476040	85
DOID:7148	rheumatoid arthritis	rs4750316	PRKCQ	5.698970004336019	2010-05-09	20453842			399716	5588	5539.0	20169.0	25708.0	0	chr10	6430198	6475380	85
DOID:7148	rheumatoid arthritis	rs4750316	PRKCQ	5.3979400086720375	2008-09-14	18794853			399716	5588	3393.0	12460.0	15853.0	0	chr10	6430198	6475380	85
DOID:7148	rheumatoid arthritis	rs885814	ALPL	5.221848749616356	2012-05-06	22569225			249	249	196.0			0	chr1	21724049	21774145	86
DOID:7148	rheumatoid arthritis	rs3824660	GATA3	8.522878745280337	2013-12-25	24390342			2625	2625	14361.0	42923.0	57284.0	1	chr10	8135346	8155368	87
DOID:7148	rheumatoid arthritis	rs3824660	GATA3	7.698970004336019	2013-12-25	24390342			2625	2625	14361.0	42923.0	57284.0	1	chr10	8135346	8155368	87
DOID:7148	rheumatoid arthritis	rs12379034	CDK5RAP2	16.0	2014-05-01	24782177			55755	55755	433.0	943.0	1376.0	1	chr9	122182669	122309374	88
DOID:7148	rheumatoid arthritis	rs12379034	CDK5RAP2	12.0	2014-05-01	24782177			55755	55755	433.0	943.0	1376.0	1	chr9	122182669	122309374	88
DOID:7148	rheumatoid arthritis	rs12140275	LOC339442	8.698970004336019	2013-12-25	24390342	100500801	100418964			14361.0	42923.0	57284.0	1	chr1	38387454	38417448	89
DOID:7148	rheumatoid arthritis	rs12140275	LOC339442	8.397940008672037	2013-12-25	24390342	100500801	100418964			14361.0	42923.0	57284.0	1	chr1	38387454	38417448	89
DOID:7148	rheumatoid arthritis	rs12131057	POU3F1	6.3979400086720375	2010-05-09	20453842	100500801	100418964		5453	5539.0	20169.0	25708.0	0	chr1	38387454	38430584	89
DOID:7148	rheumatoid arthritis	rs6956740	IGFBP1	6.301029995663981	2010-12-14	21156761	100129050	3484		3484	1147.0	1079.0	2226.0	0	chr7	45865884	46213010	90
DOID:7148	rheumatoid arthritis	rs13137105	RCHY1	6.045757490560675	2012-04-10	22491018			25898	25898	1157.0			0	chr4	76506565	76697751	91
DOID:7148	rheumatoid arthritis	rs11870477	MAP2K6	5.522878745280337	2012-05-06	22569225			101928122	5608	196.0			0	chr17	65240298	65351618	92
DOID:7148	rheumatoid arthritis	rs73013527	ETS1	10.0	2013-12-25	24390342	102466104	2313		2113	14361.0	42923.0	57284.0	1	chr11	127993532	128002162	93
DOID:7148	rheumatoid arthritis	rs4937362	FLI1	6.096910013008057	2012-03-25	22446963	102466104	2313		2313	4074.0	16891.0	20965.0	0	chr11	127993532	128002162	93
DOID:7148	rheumatoid arthritis	rs4937362	ETS1	6.096910013008057	2012-03-25	22446963	102466104	2313		2113	4074.0	16891.0	20965.0	0	chr11	127993532	128002162	93
DOID:7148	rheumatoid arthritis	rs73013527	ETS1	6.0	2013-12-25	24390342	102466104	2313		2113	14361.0	42923.0	57284.0	0	chr11	127993532	128002162	93
DOID:7148	rheumatoid arthritis	rs73013527	ETS1	5.3979400086720375	2013-12-25	24390342	102466104	2313		2113	14361.0	42923.0	57284.0	0	chr11	127993532	128002162	93
DOID:7148	rheumatoid arthritis	rs1809529	SLC6A11	6.522878745280337	2012-04-10	22491018			6538	6538	1157.0			0	chr3	10838194	10917903	94
DOID:7148	rheumatoid arthritis	rs660895	HLA-DRB1	108.0	2007-09-05	17804836			100189401	3123	1522.0	1850.0	3372.0	1	chr6	32326051	32790115	95
DOID:7148	rheumatoid arthritis	rs615672	HLA-DRB1	26.096910013008056	2007-06-07	17554300			100189401	3123	1860.0	2938.0	4798.0	1	chr6	32319063	32790113	95
DOID:7148	rheumatoid arthritis	rs16906916	Intergenic	6.096910013008057	2012-04-10	22491018	100302192	100463289			1157.0			0	chr10	56276814	57003880	96
DOID:7148	rheumatoid arthritis	rs4409785	CEP57	11.0	2013-12-25	24390342	143686	100462815		9702	14361.0	42923.0	57284.0	1	chr11	94938476	94960456	97
DOID:7148	rheumatoid arthritis	rs4409785	CEP57	8.397940008672037	2013-12-25	24390342	143686	100462815		9702	14361.0	42923.0	57284.0	1	chr11	94938476	94960456	97
DOID:7148	rheumatoid arthritis	rs8026898	LOC145837	18.39794000867204	2013-12-25	24390342	6176	100128431			14361.0	42923.0	57284.0	1	chr15	67755099	67831408	98
DOID:7148	rheumatoid arthritis	rs8026898	LOC145837	17.221848749616356	2013-12-25	24390342	6176	100128431			14361.0	42923.0	57284.0	1	chr15	67755099	67831408	98
DOID:7148	rheumatoid arthritis	rs17374222	KIF3	5.698970004336019	2010-05-09	20453842	6176	100128431			5539.0	20169.0	25708.0	0	chr15	67767596	67836038	98
DOID:7148	rheumatoid arthritis	rs12413578	Intergenic	7.301029995663981	2013-12-25	24390342	100873574	100507163			14361.0	42923.0	57284.0	1	chr10	9089259	9089259	99
DOID:7148	rheumatoid arthritis	rs12413578	Intergenic	7.096910013008057	2013-12-25	24390342	100873574	100507163			14361.0	42923.0	57284.0	0	chr10	9089259	9089259	99
DOID:7148	rheumatoid arthritis	rs1406428	Intergenic	6.698970004336019	2012-04-10	22491018			730100		1157.0			0	chr2	51522897	51612824	100
DOID:7148	rheumatoid arthritis	rs11203203	UBASH3A	5.3979400086720375	2010-05-09	20453842			53347	53347	5539.0	20169.0	25708.0	0	chr21	42691725	42714896	101
DOID:7148	rheumatoid arthritis	rs72717009	FCGR2A	7.0	2013-12-25	24390342	100189402	100188997		2212	14361.0	42923.0	57284.0	0	chr1	159657140	159829699	102
DOID:7148	rheumatoid arthritis	rs72717009	FCGR2A	6.301029995663981	2013-12-25	24390342	100189402	100188997		2212	14361.0	42923.0	57284.0	0	chr1	159657140	159829699	102
DOID:7148	rheumatoid arthritis	rs1801274	FCGR2A	5.045757490560675	2014-05-29	24871463			2212	2212	725.0	2438.0	3163.0	0	chr1	159724261	159746369	102
DOID:7148	rheumatoid arthritis	rs1858037	SPRED2	14.522878745280336	2013-12-25	24390342			200734	200734	14361.0	42923.0	57284.0	1	chr2	65409828	65539965	103
DOID:7148	rheumatoid arthritis	rs934734	SPRED2	9.30102999566398	2010-05-09	20453842			200734	200734	5539.0	20169.0	25708.0	1	chr2	65409828	65561264	103
DOID:7148	rheumatoid arthritis	rs1858037	SPRED2	8.698970004336019	2013-12-25	24390342			200734	200734	14361.0	42923.0	57284.0	1	chr2	65409828	65539965	103
DOID:7148	rheumatoid arthritis	rs1858037	SPRED2	8.0	2013-12-25	24390342			200734	200734	14361.0	42923.0	57284.0	1	chr2	65409828	65539965	103
DOID:7148	rheumatoid arthritis	rs934734	SPRED2	7.698970004336019	2014-05-01	24782177			200734	200734	952.0	943.0	1895.0	1	chr2	65409828	65561264	103
DOID:7148	rheumatoid arthritis	rs8032939	RASGRP1	17.69897000433602	2013-12-25	24390342			10125	10125	14361.0	42923.0	57284.0	1	chr15	36604906	36694333	104
DOID:7148	rheumatoid arthritis	rs8032939	RASGRP1	13.522878745280336	2013-12-25	24390342			10125	10125	14361.0	42923.0	57284.0	1	chr15	36604906	36694333	104
DOID:7148	rheumatoid arthritis	rs8032939	RASGRP1	5.045757490560675	2013-12-25	24390342			10125	10125	14361.0	42923.0	57284.0	0	chr15	36604906	36694333	104
DOID:7148	rheumatoid arthritis	rs34695944	REL	15.397940008672034	2013-12-25	24390342			5966	5966	14361.0	42923.0	57284.0	1	chr2	60920790	61024415	105
DOID:7148	rheumatoid arthritis	rs34695944	REL	14.698970004336019	2013-12-25	24390342			5966	5966	14361.0	42923.0	57284.0	1	chr2	60920790	61024415	105
DOID:7148	rheumatoid arthritis	rs13017599	REL	11.698970004336019	2009-06-07	19503088			5966	5966	2418.0	4504.0	6922.0	1	chr2	60920790	61024415	105
DOID:7148	rheumatoid arthritis	rs13031237	REL	6.096910013008057	2010-05-09	20453842			5966	5966	5539.0	20169.0	25708.0	0	chr2	60908127	61024415	105
DOID:7148	rheumatoid arthritis	rs6084875	RASSF2	5.698970004336019	2014-05-29	24871463	149830	9770		9770	725.0	2438.0	3163.0	0	chr20	4657743	4702794	106
DOID:7148	rheumatoid arthritis	rs3761847	TRAF1-C5	13.397940008672034	2007-09-05	17804836			7185		1522.0	1850.0	3372.0	1	chr9	122675942	122974284	107
DOID:7148	rheumatoid arthritis	rs10985070	C5	10.30102999566398	2013-12-25	24390342			26147	727	14361.0	42923.0	57284.0	1	chr9	122675942	122984764	107
DOID:7148	rheumatoid arthritis	rs10985070	TRAF1	10.30102999566398	2013-12-25	24390342			26147	7185	14361.0	42923.0	57284.0	1	chr9	122675942	122984764	107
DOID:7148	rheumatoid arthritis	rs2072438	TRAF1	8.522878745280337	2014-05-01	24782177			26147	7185	952.0	943.0	1895.0	1	chr9	122675942	122974284	107
DOID:7148	rheumatoid arthritis	rs10985070	C5	8.397940008672037	2013-12-25	24390342			26147	727	14361.0	42923.0	57284.0	1	chr9	122675942	122984764	107
DOID:7148	rheumatoid arthritis	rs10985070	TRAF1	8.397940008672037	2013-12-25	24390342			26147	7185	14361.0	42923.0	57284.0	1	chr9	122675942	122984764	107
DOID:7148	rheumatoid arthritis	rs881375	C5	7.397940008672037	2009-06-07	19503088			26147	727	2418.0	4504.0	6922.0	1	chr9	122671463	122941415	107
DOID:7148	rheumatoid arthritis	rs881375	TRAF1	7.397940008672037	2009-06-07	19503088			26147	7185	2418.0	4504.0	6922.0	1	chr9	122671463	122941415	107
DOID:7148	rheumatoid arthritis	rs3761847	C5	6.698970004336019	2010-05-09	20453842			7185	727	5539.0	20169.0	25708.0	0	chr9	122675942	122974284	107
DOID:7148	rheumatoid arthritis	rs3761847	TRAF1	6.698970004336019	2010-05-09	20453842			7185	7185	5539.0	20169.0	25708.0	0	chr9	122675942	122974284	107
DOID:7148	rheumatoid arthritis	rs800586	Intergenic	6.698970004336019	2012-04-10	22491018	7227	100859921			1157.0			0	chr8	116717740	116932747	108
DOID:7148	rheumatoid arthritis	rs9604529	Intergenic	6.154901959985742	2012-04-10	22491018			643365		1157.0			0	chr13	113474652	113859062	109
DOID:7148	rheumatoid arthritis	rs11121380	SPSB1	7.301029995663981	2012-04-10	22491018			80176	80176	1157.0			0	chr1	9299480	9331546	110
DOID:7148	rheumatoid arthritis	rs1980422	CD28	13.522878745280336	2013-12-25	24390342	940	344462		940	14361.0	42923.0	57284.0	1	chr2	204280385	204369919	111
DOID:7148	rheumatoid arthritis	rs1980422	CD28	12.698970004336019	2013-12-25	24390342	940	344462		940	14361.0	42923.0	57284.0	1	chr2	204280385	204369919	111
DOID:7148	rheumatoid arthritis	rs4452313	PLCL2	10.30102999566398	2013-12-25	24390342			23228	23228	14361.0	42923.0	57284.0	1	chr3	16949127	17122967	112
DOID:7148	rheumatoid arthritis	rs4452313	PLCL2	9.69897000433602	2013-12-25	24390342			23228	23228	14361.0	42923.0	57284.0	1	chr3	16949127	17122967	112
DOID:7148	rheumatoid arthritis	rs331463	RAG1	7.0	2013-12-25	24390342	79899	7189		5896	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs331463	RAG2	7.0	2013-12-25	24390342	79899	7189		5897	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs331463	TRAF6	7.0	2013-12-25	24390342	79899	7189		7189	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs331463	RAG1	6.522878745280337	2013-12-25	24390342	79899	7189		5896	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs331463	RAG2	6.522878745280337	2013-12-25	24390342	79899	7189		5897	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs331463	TRAF6	6.522878745280337	2013-12-25	24390342	79899	7189		7189	14361.0	42923.0	57284.0	0	chr11	36427803	36642072	113
DOID:7148	rheumatoid arthritis	rs13330176	IRF8	12.0	2013-12-25	24390342	102466732	100506542		3394	14361.0	42923.0	57284.0	1	chr16	84563339	84579128	114
DOID:7148	rheumatoid arthritis	rs13330176	IRF8	8.045757490560675	2013-12-25	24390342	102466732	100506542		3394	14361.0	42923.0	57284.0	1	chr16	84563339	84579128	114
DOID:7148	rheumatoid arthritis	rs2280381	IRF8	5.698970004336019	2012-03-25	22446963	102466732	100506542		3394	4074.0	16891.0	20965.0	0	chr16	84566142	84576752	114
DOID:7148	rheumatoid arthritis	rs3781913	ARAP1	9.221848749616356	2012-03-25	22446963			5138	116985	4074.0	16891.0	20965.0	1	chr11	72012521	72102164	115
DOID:7148	rheumatoid arthritis	rs3781913	PDE2A	9.221848749616356	2012-03-25	22446963			5138	5138	4074.0	16891.0	20965.0	1	chr11	72012521	72102164	115
DOID:7148	rheumatoid arthritis	rs10175798	LBH	9.0	2013-12-25	24390342	51646	81606		81606	14361.0	42923.0	57284.0	1	chr2	30291281	30309846	116
DOID:7148	rheumatoid arthritis	rs10175798	LBH	7.397940008672037	2013-12-25	24390342	51646	81606		81606	14361.0	42923.0	57284.0	1	chr2	30291281	30309846	116
DOID:7148	rheumatoid arthritis	rs2317230	FCRL3	6.698970004336019	2013-12-25	24390342	115352	148300		115352	14361.0	42923.0	57284.0	0	chr1	155888459	156077799	117
DOID:7148	rheumatoid arthritis	rs2220327	NR	7.0	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs1340317	NR	6.522878745280337	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs1340319	NR	6.522878745280337	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs9571178	NR	6.522878745280337	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs9598783	NR	6.522878745280337	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs11148643	NR	6.301029995663981	2010-12-14	21156761	100130677	122199			1147.0	1079.0	2226.0	0	chr13	63746651	63866698	118
DOID:7148	rheumatoid arthritis	rs2841277	PLD4	13.698970004336019	2012-03-25	22446963			122618	122618	4074.0	16891.0	20965.0	1	chr14	104456482	104493273	119
DOID:7148	rheumatoid arthritis	rs2582532	AHNAK2	7.301029995663981	2013-12-25	24390342			122618	113146	14361.0	42923.0	57284.0	1	chr14	104462942	104494406	119
DOID:7148	rheumatoid arthritis	rs2582532	PLD4	7.301029995663981	2013-12-25	24390342			122618	122618	14361.0	42923.0	57284.0	1	chr14	104462942	104494406	119
DOID:7148	rheumatoid arthritis	rs2582532	AHNAK2	6.522878745280337	2013-12-25	24390342			122618	113146	14361.0	42923.0	57284.0	0	chr14	104462942	104494406	119
DOID:7148	rheumatoid arthritis	rs2582532	PLD4	6.522878745280337	2013-12-25	24390342			122618	122618	14361.0	42923.0	57284.0	0	chr14	104462942	104494406	119
DOID:7148	rheumatoid arthritis	rs9603616	COG6	11.698970004336019	2013-12-25	24390342	100379584	100874397		57511	14361.0	42923.0	57284.0	1	chr13	39131404	39282943	120
DOID:7148	rheumatoid arthritis	rs9603616	COG6	10.522878745280336	2013-12-25	24390342	100379584	100874397		57511	14361.0	42923.0	57284.0	1	chr13	39131404	39282943	120
DOID:7148	rheumatoid arthritis	rs2872507	IKZF3	6.045757490560675	2010-05-09	20453842	124626	55876		22806	5539.0	20169.0	25708.0	0	chr17	35158633	35373283	121
DOID:7148	rheumatoid arthritis	rs2872507	IKZF3	6.045757490560675	2010-05-09	20453842	124626	55876		22806	5539.0	20169.0	25708.0	0	chr17	35158633	35373283	121
DOID:7148	rheumatoid arthritis	rs1329568	Intergenic	6.096910013008057	2012-04-10	22491018			100130458		1157.0			0	chr9	37027976	37027976	122
DOID:7148	rheumatoid arthritis	rs1043099	GATSL3	8.154901959985743	2014-01-01	24449572			652968	652968	3034.0	5271.0	8305.0	1	chr22	29005217	29150550	123
DOID:7148	rheumatoid arthritis	rs960902	QPCT	5.096910013008057	2012-05-06	22569225	25797	10602		25797	196.0			0	chr2	37560644	37621366	124
DOID:7148	rheumatoid arthritis	rs8133843	LOC100506403	8.522878745280337	2013-12-25	24390342	80215	54026		100506403	14361.0	42923.0	57284.0	1	chr21	35617779	35686539	125
DOID:7148	rheumatoid arthritis	rs8133843	RUNX1	8.522878745280337	2013-12-25	24390342	80215	54026		861	14361.0	42923.0	57284.0	1	chr21	35617779	35686539	125
DOID:7148	rheumatoid arthritis	rs8133843	LOC100506403	7.698970004336019	2013-12-25	24390342	80215	54026		100506403	14361.0	42923.0	57284.0	1	chr21	35617779	35686539	125
DOID:7148	rheumatoid arthritis	rs8133843	RUNX1	7.698970004336019	2013-12-25	24390342	80215	54026		861	14361.0	42923.0	57284.0	1	chr21	35617779	35686539	125
DOID:7148	rheumatoid arthritis	rs2104286	IL2RA	6.0	2014-01-01	24449572			3559	3559	3034.0	5271.0	8305.0	0	chr10	6078484	6165328	126
DOID:7148	rheumatoid arthritis	rs7164176	Intergenic	6.301029995663981	2012-04-10	22491018	9899	100189496			1157.0			0	chr15	90012778	90028472	127
DOID:7148	rheumatoid arthritis	rs4544377	KCNJ3	5.698970004336019	2014-05-29	24871463	100873266	4929		3760	725.0	2438.0	3163.0	0	chr2	155485884	156128286	128
DOID:7148	rheumatoid arthritis	rs1678542	KIF5A	7.045757490560675	2008-09-14	18794853			3798	3798	3393.0	12460.0	15853.0	0	chr12	56232777	56288866	129
DOID:7148	rheumatoid arthritis	rs1678542	PIP4K2C	7.045757490560675	2008-09-14	18794853			3798	79837	3393.0	12460.0	15853.0	0	chr12	56232777	56288866	129
DOID:7148	rheumatoid arthritis	rs1678542	KIF5A	7.0	2014-01-01	24449572			3798	3798	3034.0	5271.0	8305.0	0	chr12	56232777	56288866	129
DOID:7148	rheumatoid arthritis	rs13119723	IL2	6.154901959985742	2010-05-09	20453842			84162	3558	5539.0	20169.0	25708.0	0	chr4	123230037	123774240	130
DOID:7148	rheumatoid arthritis	rs13119723	IL21	6.154901959985742	2010-05-09	20453842			84162	59067	5539.0	20169.0	25708.0	0	chr4	123230037	123774240	130
DOID:7148	rheumatoid arthritis	rs45475795	IL2	5.3979400086720375	2013-12-25	24390342	3558	59067		3558	14361.0	42923.0	57284.0	0	chr4	123240373	123783724	130
DOID:7148	rheumatoid arthritis	rs45475795	IL21	5.3979400086720375	2013-12-25	24390342	3558	59067		59067	14361.0	42923.0	57284.0	0	chr4	123240373	123783724	130
DOID:7148	rheumatoid arthritis	rs657075	CSF2	9.522878745280336	2012-03-25	22446963	1437	100861518		1437	4074.0	16891.0	20965.0	1	chr5	130960871	131794402	131
DOID:7148	rheumatoid arthritis	rs657075	CSF2	6.096910013008057	2013-12-25	24390342	1437	100861518		1437	14361.0	42923.0	57284.0	0	chr5	130960871	131794402	131
DOID:7148	rheumatoid arthritis	rs657075	IL3	6.096910013008057	2013-12-25	24390342	1437	100861518		3562	14361.0	42923.0	57284.0	0	chr5	130960871	131794402	131
DOID:7148	rheumatoid arthritis	rs657075	CSF2	5.221848749616356	2013-12-25	24390342	1437	100861518		1437	14361.0	42923.0	57284.0	0	chr5	130960871	131794402	131
DOID:7148	rheumatoid arthritis	rs657075	IL3	5.221848749616356	2013-12-25	24390342	1437	100861518		3562	14361.0	42923.0	57284.0	0	chr5	130960871	131794402	131
DOID:7148	rheumatoid arthritis	rs2062583	ARHGEF3	5.698970004336019	2011-04-01	21452313			50650	50650	801.0	757.0	1558.0	0	chr3	56941286	56999956	132
DOID:7148	rheumatoid arthritis	rs998731	TPD52	8.154901959985743	2013-12-25	24390342	7163	100847056		7163	14361.0	42923.0	57284.0	1	chr8	81254076	81299585	133
DOID:7148	rheumatoid arthritis	rs998731	TPD52	7.698970004336019	2013-12-25	24390342	7163	100847056		7163	14361.0	42923.0	57284.0	1	chr8	81254076	81299585	133
DOID:7148	rheumatoid arthritis	rs255758	ARL15	5.154901959985743	2013-12-01	23918589			54622	54622	706.0	761.0	1467.0	0	chr5	53307177	53384487	134
DOID:7148	rheumatoid arthritis	rs6500395	ENSG00000102921	6.221848749616356	2012-04-10	22491018			9683		1157.0			0	chr16	47112635	47301601	135
DOID:7148	rheumatoid arthritis	rs2867461	ANXA3	12.0	2012-03-25	22446963			306	306	4074.0	16891.0	20965.0	1	chr4	79712867	79860101	136
DOID:7148	rheumatoid arthritis	rs2075876	AIRE	8.397940008672037	2011-04-19	21505073			326	326	1247.0	1486.0	2733.0	1	chr21	44533569	44540639	137
